start	end	text
9945800	9956360	like if that shoe were to ever to drop, I'm not sure the streamers out there are as in the clear
9957000	9962840	under repurposing the content with so much percentage of your own content and those
9962840	9968760	sort of laws that they kind of claim as they might think. But I think at the end of the day,
9968760	9973960	and I think common ground that I do have with everybody in this scenario is that we need to
9973960	9978520	take another look at this law because the trademark, the patent, the copyright and all
9978520	9983320	this law we're working with is from a very different era when these sorts of technologies
9983320	9987480	didn't exist. And we need to kind of examine this law as a whole. So we don't have a fucking gray
9987480	9991320	area so that we're not asking these types of questions as to like, what is a person entitled
9991320	9995320	to and dah, dah, dah, dah, and all this stuff. So that's where my head is at with it, honestly,
9995320	10000200	at the end of the day. So yeah, and Bobby Blackwolf in chat says, fair use in video games
10000200	10005000	has never gone in front of a judge. So we don't know if it's legal or not yet. And that's what
10005000	10011560	I'm saying is that look, I love streaming too, but I'm of this reality where it's like, you know
10011560	10018520	what? The shoe might drop someday, but, and I'll end with this and I'll move on with the rest of
10018520	10023720	YYIR's email. If that shoe were to drop and I couldn't stream Nintendo games anymore, I keep
10023720	10028040	making them the bad guy and I'm only doing it because of that history with YouTube and everything
10028040	10033800	they tried to pull there. It makes it easy to point at them as the bad guy first. But if YYIR
10033800	10039720	were to come out and say, look, I know the law allows me to collect, but as an indie developer,
10039720	10044200	I'm not going to because of all these reasons I just stated in the OLR email, then guess what
10044200	10050680	YYIR, I'm playing your game. And I bet a lot of streamers would feel the same way. So, and I think
10050680	10054840	at the end of the day, and that is kind of where I landed last week is that you can make it an
10054840	10059720	option, but at the end of the day, streamers, if there's companies out there that say we realize
10059720	10064680	we could collect if we wanted to, we're not going to, to encourage you to play our game,
10064680	10068680	then streamers are going to follow suit. And I really think at the end of the day,
10068680	10072520	that's what's going to happen. Okay. So I think, I hope you hear the common ground that I really
10072520	10077000	think we kind of both have, but I'd love to hear your perspective as somebody who develops and
10077000	10082120	quite frankly has had their games streamed by me and other people out there, as you were talking
10082120	10086360	about in a previous email, which is always cool to see. All right. Onto another topic from YYIR.
10087320	10093800	I'll end by saying that I'm deeply disturbed and highly offended by a comment Rob made last week.
10094760	10102280	Well, he dared to say that White Castle burgers were gross. Rob, you take that back. You take
10102280	10107320	that back right now, or I will be all over you like mayonnaise on French fries or not.
10108520	10118360	My official response is I said what I said. That is my response. White Castle burgers are gross.
10118360	10122840	You know why they're gross? And I think it's why I don't really like McDonald's burgers that much
10122840	10130760	either. It's that steam cooking that they do at White Castle. It's gross. Now look,
10132200	10137640	I wasn't high when I ate them in Vegas and maybe if I had been, I would have enjoyed it more.
10137640	10142840	Not that I'm saying you are, but I'm just saying. I am disappointed that their closest restaurant
10142840	10148520	is in Vegas, but yeah, go on. Yeah. And that's where I had them for the first time was in Vegas.
10148600	10154520	So, there is that. S2100 Matt says, I mean, Rob wasn't wrong. Thank you, Matt. Appreciate
10154520	10161560	you being in my quarter. W04 says do not back down, Rob. I won't. This is my hill and I'm dying
10161560	10167160	on it. White Castle is overrated, but W04 does follow up saying in and out over everything.
10167160	10170760	Maybe it's because I live in California, but like in and out. In and out is good.
10170760	10178440	I don't dislike in and out by any means, but I feel like I only eat it when people are visiting
10179000	10182520	want to have in and out because they can never have it. And that's enough for me.
10182520	10188840	Like it's very rare that I'm like craving in and out. You know what I mean? I'm usually more,
10188840	10193720	I'm more now into places like Smashburger and like those types of places that kind of
10193720	10198840	Chipotle-ed the burger by doing and Shake Shack. We actually have a Shake Shack here in SAC now.
10198840	10204760	That came up on a previous episode and I like going there. I like the slightly more upscale.
10205400	10211560	Um, I do think as far as like, but see steaming the burgers, see, uh, DJ Rama S says, bro,
10211560	10215880	steam burgers are the best. Hard disagree. I'm sorry. Like if I, if I have to eat a fast food
10215880	10220840	burger and I know now I know I'm going to get screamed at if I'm talking like fast food,
10221560	10227240	honestly, like the way Burger King does it with the flame grill is way better than like
10227240	10233080	McDonald's or White Castle. That is, that is the way to do it. So that's my opinion. All right.
10235480	10241160	Uh, let's see. So lastly from YYR, uh, thanks again for the show. Election day seemed to be
10241160	10246600	miles away and here it is just two days out. We've made it this far. Hope you all continue
10246600	10253720	to hang in there. I'm trying. Hugs, Aaron, YYR. Thank you. It's uh, it's, it's been a crazy year
10253720	10260760	and like, honestly, I'm sitting here going, what can I do on Tuesday night that will not like,
